vgg19	50	1	3321.678013	500	6.643356027
model name	gpu resource	batchsize	total latency	real exec times	avg latency
densenet201	10	4	3355.607544	33	101.6850771
resnet50	10	4	3189.406731	60	53.15677884
vgg19	50	1	3334.972256	500	6.669944512
model name	gpu resource	batchsize	total latency	real exec times	avg latency
densenet201	10	4	3384.171661	33	102.5506564
resnet50	10	8	3110.289948	35	88.86542707
vgg19	50	1	3361.755621	500	6.723511243
model name	gpu resource	batchsize	total latency	real exec times	avg latency
densenet201	10	4	3493.086044	34	102.7378248
resnet50	10	16	3063.383148	22	139.2446886
vgg19	50	1	3419.099617	500	6.838199234
model name	gpu resource	batchsize	total latency	real exec times	avg latency
densenet201	10	4	10867.57442	116	93.68598635
resnet50	10	1	10727.54016	497	21.58458784
vgg19	50	4	10885.4006	500	21.7708012
model name	gpu resource	batchsize	total latency	real exec times	avg latency
densenet201	10	4	10919.83576	116	94.13651519
resnet50	10	4	10731.66293	216	49.68362467
vgg19	50	4	10931.02311	500	21.86204623
model name	gpu resource	batchsize	total latency	real exec times	avg latency
densenet201	10	4	10905.49084	115	94.83035511
resnet50	10	8	10707.33358	128	83.65104359
vgg19	50	4	10973.07495	500	21.9461499
model name	gpu resource	batchsize	total latency	real exec times	avg latency
densenet201	10	4	11038.71019	115	95.98878426
resnet50	10	16	10766.84172	81	132.9239719
vgg19	50	4	11069.68189	500	22.13936378
model name	gpu resource	batchsize	total latency	real exec times	avg latency
densenet201	10	4	11545.57866	117	98.68015948
resnet50	10	1	11402.90437	500	22.80580875
vgg19	50	8	11608.76134	303	38.3127437
model name	gpu resource	batchsize	total latency	real exec times	avg latency
densenet201	10	4	19201.9052	193	99.49173677
resnet50	10	4	19095.35817	365	52.31604978
vgg19	50	8	19329.84755	500	38.65969509
model name	gpu resource	batchsize	total latency	real exec times	avg latency
densenet201	10	4	19315.14816	193	100.0784879
resnet50	10	8	19133.15466	219	87.36600299
vgg19	50	8	19435.24064	500	38.87048129
model name	gpu resource	batchsize	total latency	real exec times	avg latency
densenet201	10	4	19591.38096	193	101.5097459
resnet50	10	16	19308.93279	139	138.9131855
vgg19	50	8	19679.93067	500	39.35986134
model name	gpu resource	batchsize	total latency	real exec times	avg latency
densenet201	10	4	12428.95287	117	106.2303664
resnet50	10	1	12262.39226	500	24.52478452
vgg19	50	16	12459.70354	254	49.05395096
model name	gpu resource	batchsize	total latency	real exec times	avg latency
densenet201	10	4	24652.0114	229	107.6507048
resnet50	10	4	24569.2308	437	56.22249611
vgg19	50	16	24811.92998	500	49.62385995
model name	gpu resource	batchsize	total latency	real exec times	avg latency
densenet201	10	4	24808.97621	229	108.3361407
resnet50	10	8	24668.09161	264	93.43974096
vgg19	50	16	24972.16365	500	49.9443273
model name	gpu resource	batchsize	total latency	real exec times	avg latency
densenet201	10	4	25160.07109	229	109.8693061
resnet50	10	16	24825.43326	168	147.7704361
vgg19	50	16	25284.17486	500	50.56834972
model name	gpu resource	batchsize	total latency	real exec times	avg latency
densenet201	10	8	3427.125519	21	163.1964533
resnet50	10	1	3274.192928	139	23.55534481
vgg19	50	1	3366.051455	500	6.732102911
model name	gpu resource	batchsize	total latency	real exec times	avg latency
densenet201	10	8	3442.288818	21	163.9185152
resnet50	10	4	3233.453732	60	53.89089553
vgg19	50	1	3371.400924	500	6.742801848
model name	gpu resource	batchsize	total latency	real exec times	avg latency
densenet201	10	8	3466.382813	21	165.0658482
resnet50	10	8	3134.211594	35	89.54890268
vgg19	50	1	3391.329703	500	6.782659406
model name	gpu resource	batchsize	total latency	real exec times	avg latency
densenet201	10	8	3511.106491	21	167.1955472
resnet50	10	16	3098.937012	22	140.8607733
vgg19	50	1	3456.150081	500	6.912300162
model name	gpu resource	batchsize	total latency	real exec times	avg latency
densenet201	10	8	10934.38045	72	151.8663951
resnet50	10	1	10793.89177	497	21.7180921
vgg19	50	4	10959.64477	500	21.91928954
model name	gpu resource	batchsize	total latency	real exec times	avg latency
densenet201	10	8	11002.6982	72	152.8152527
resnet50	10	4	10817.68769	216	50.08188747
vgg19	50	4	10971.94378	500	21.94388755
model name	gpu resource	batchsize	total latency	real exec times	avg latency
densenet201	10	8	11032.72551	72	153.2322987
resnet50	10	8	10766.15965	128	84.11062229
vgg19	50	4	11001.98262	500	22.00396525
model name	gpu resource	batchsize	total latency	real exec times	avg latency
densenet201	10	8	11147.50386	72	154.8264425
resnet50	10	16	10784.80014	81	133.1456807
vgg19	50	4	11111.31296	500	22.22262592
model name	gpu resource	batchsize	total latency	real exec times	avg latency
densenet201	10	8	11637.09828	73	159.4123052
resnet50	10	1	11492.60025	500	22.9852005
vgg19	50	8	11700.14273	303	38.61433243
model name	gpu resource	batchsize	total latency	real exec times	avg latency
densenet201	10	8	19442.26433	121	160.6798705
resnet50	10	4	19220.23782	365	52.65818581
vgg19	50	8	19454.78328	500	38.90956657
model name	gpu resource	batchsize	total latency	real exec times	avg latency
densenet201	10	8	19563.30183	121	161.6801804
resnet50	10	8	19242.91531	219	87.86719321
vgg19	50	8	19545.26488	500	39.09052975
model name	gpu resource	batchsize	total latency	real exec times	avg latency
densenet201	10	8	19784.05627	121	163.5045973
resnet50	10	16	19401.56179	139	139.5795812
vgg19	50	8	19754.27045	500	39.5085409
model name	gpu resource	batchsize	total latency	real exec times	avg latency
densenet201	10	8	12571.70393	73	172.2151224
resnet50	10	1	12363.86249	500	24.72772498
vgg19	50	16	12574.00012	254	49.50393749
model name	gpu resource	batchsize	total latency	real exec times	avg latency
densenet201	10	8	24836.0769	143	173.6788595
resnet50	10	4	24692.21847	436	56.6335286
vgg19	50	16	24927.77572	500	49.85555145
model name	gpu resource	batchsize	total latency	real exec times	avg latency
densenet201	10	8	24990.56587	143	174.7592019
resnet50	10	8	24774.73692	264	93.84370047
vgg19	50	16	25082.79886	500	50.16559772
model name	gpu resource	batchsize	total latency	real exec times	avg latency
densenet201	10	8	25341.33423	143	177.2121275
resnet50	10	16	24978.66943	168	148.6825562
vgg19	50	16	25427.48056	500	50.85496113
model name	gpu resource	batchsize	total latency	real exec times	avg latency
densenet201	10	16	3503.869202	14	250.2763715
resnet50	10	1	3314.070244	139	23.84223197
vgg19	50	1	3407.561089	500	6.815122178
model name	gpu resource	batchsize	total latency	real exec times	avg latency
densenet201	10	16	3516.56279	14	251.1830564
resnet50	10	4	3218.246391	59	54.54654901
vgg19	50	1	3398.678943	500	6.797357885
model name	gpu resource	batchsize	total latency	real exec times	avg latency
densenet201	10	16	3532.992615	14	252.3566153
resnet50	10	8	3169.120979	35	90.54631369
vgg19	50	1	3408.527678	500	6.817055357
model name	gpu resource	batchsize	total latency	real exec times	avg latency
densenet201	10	16	3581.847321	14	255.8462372
resnet50	10	16	3134.288956	22	142.4676798
vgg19	50	1	3484.105888	500	6.968211776
model name	gpu resource	batchsize	total latency	real exec times	avg latency
densenet201	10	16	11185.02217	48	233.0212952
resnet50	10	1	10853.29485	497	21.83761538
vgg19	50	4	11010.00276	500	22.02000552
model name	gpu resource	batchsize	total latency	real exec times	avg latency
densenet201	10	16	11061.16049	47	235.3438403
resnet50	10	4	10860.37704	215	50.5133816
vgg19	50	4	11028.98637	500	22.05797274
model name	gpu resource	batchsize	total latency	real exec times	avg latency
densenet201	10	16	11120.78653	47	236.6124794
resnet50	10	8	10780.78022	127	84.88803323
vgg19	50	4	11063.99593	500	22.12799186
model name	gpu resource	batchsize	total latency	real exec times	avg latency
densenet201	10	16	11241.34435	47	239.1775393
resnet50	10	16	10861.73724	81	134.0955214
vgg19	50	4	11174.29895	500	22.34859789
model name	gpu resource	batchsize	total latency	real exec times	avg latency
densenet201	10	16	11782.1907	48	245.4623063
resnet50	10	1	11598.23695	500	23.19647389
vgg19	50	8	11785.13923	303	38.89484893
model name	gpu resource	batchsize	total latency	real exec times	avg latency
densenet201	10	16	19587.91951	79	247.9483482
resnet50	10	4	19359.41555	365	53.03949465
vgg19	50	8	19601.8758	500	39.20375159
model name	gpu resource	batchsize	total latency	real exec times	avg latency
densenet201	10	16	19725.52153	79	249.690146
resnet50	10	8	19435.30951	219	88.74570552
vgg19	50	8	19724.56084	500	39.44912167
model name	gpu resource	batchsize	total latency	real exec times	avg latency
densenet201	10	16	19927.38333	79	252.2453586
resnet50	10	16	19569.33371	139	140.7865735
vgg19	50	8	19936.76735	500	39.87353469
model name	gpu resource	batchsize	total latency	real exec times	avg latency
densenet201	10	16	12891.4827	49	263.0914836
resnet50	10	1	12547.30829	500	25.09461658
vgg19	50	16	12760.16982	256	49.84441337
model name	gpu resource	batchsize	total latency	real exec times	avg latency
densenet201	10	16	25129.5029	94	267.3351372
resnet50	10	4	24932.21517	435	57.31543717
vgg19	50	16	25187.6388	500	50.3752776
model name	gpu resource	batchsize	total latency	real exec times	avg latency
densenet201	10	16	25320.22058	94	269.3640487
resnet50	10	8	25063.00454	264	94.93562326
vgg19	50	16	25366.08354	500	50.73216708
model name	gpu resource	batchsize	total latency	real exec times	avg latency
densenet201	10	16	25623.81024	94	272.593726
resnet50	10	16	25245.96936	168	150.2736271
vgg19	50	16	25679.31263	500	51.35862526
model name	gpu resource	batchsize	total latency	real exec times	avg latency
densenet201	10	1	3467.213051	63	55.03512779
resnet50	25	1	3393.457506	327	10.37754589
vgg19	50	1	3474.937919	500	6.949875838
model name	gpu resource	batchsize	total latency	real exec times	avg latency
densenet201	10	1	3549.156067	63	56.33581059
resnet50	25	4	3448.879269	152	22.68999519
vgg19	50	1	3542.576003	500	7.085152005
model name	gpu resource	batchsize	total latency	real exec times	avg latency
densenet201	10	1	3571.622047	62	57.60680722
resnet50	25	8	3476.312414	92	37.7860045
vgg19	50	1	3579.360614	500	7.158721228
model name	gpu resource	batchsize	total latency	real exec times	avg latency
densenet201	10	1	3741.007324	62	60.33882781
resnet50	25	16	3609.123432	59	61.1715836
vgg19	50	1	3743.84263	500	7.48768526
model name	gpu resource	batchsize	total latency	real exec times	avg latency
densenet201	10	1	4850.453499	96	50.52555728
resnet50	25	1	4749.024409	500	9.498048819
vgg19	50	4	4901.801016	217	22.58894477
model name	gpu resource	batchsize	total latency	real exec times	avg latency
densenet201	10	1	10605.09043	202	52.50044766
resnet50	25	4	10581.55229	500	21.16310458
vgg19	50	4	10767.92984	468	23.0083971
model name	gpu resource	batchsize	total latency	real exec times	avg latency
densenet201	10	1	11521.8502	215	53.59000092
resnet50	25	8	11507.14166	325	35.40658973
vgg19	50	4	11661.96655	500	23.3239331
model name	gpu resource	batchsize	total latency	real exec times	avg latency
densenet201	10	1	11903.17145	212	56.14703513
resnet50	25	16	11905.65761	206	57.79445443
vgg19	50	4	12059.80308	500	24.11960617
model name	gpu resource	batchsize	total latency	real exec times	avg latency
densenet201	10	1	5094.445923	96	53.06714503
resnet50	25	1	5020.631038	500	10.04126208
vgg19	50	8	5193.755947	132	39.34663596
model name	gpu resource	batchsize	total latency	real exec times	avg latency
densenet201	10	1	11170.74809	203	55.02831569
resnet50	25	4	11133.19893	500	22.26639785
vgg19	50	8	11319.34003	282	40.13950364
model name	gpu resource	batchsize	total latency	real exec times	avg latency
densenet201	10	1	18508.65347	330	56.08682871
resnet50	25	8	18548.67637	500	37.09735274
vgg19	50	8	18780.2318	460	40.82659087
model name	gpu resource	batchsize	total latency	real exec times	avg latency
densenet201	10	1	20885.1561	355	58.83142563
resnet50	25	16	20964.3483	346	60.59060203
vgg19	50	8	21163.70271	500	42.32740541
model name	gpu resource	batchsize	total latency	real exec times	avg latency
densenet201	10	1	5467.228317	96	56.95029497
resnet50	25	1	5390.542909	500	10.78108582
vgg19	50	16	5549.193386	111	49.99273321
model name	gpu resource	batchsize	total latency	real exec times	avg latency
densenet201	10	1	11988.9873	203	59.05905072
resnet50	25	4	11969.51656	500	23.93903311
vgg19	50	16	12166.03884	237	51.33349722
model name	gpu resource	batchsize	total latency	real exec times	avg latency
densenet201	10	1	19854.59083	329	60.34830039
resnet50	25	8	19867.90391	500	39.73580782
vgg19	50	16	20139.77345	385	52.31109987
model name	gpu resource	batchsize	total latency	real exec times	avg latency
densenet201	10	1	26911.63124	423	63.62087763
resnet50	25	16	26974.18265	416	64.84178522
vgg19	50	16	27240.49483	500	54.48098967
model name	gpu resource	batchsize	total latency	real exec times	avg latency
densenet201	10	4	3548.604469	34	104.3707197
resnet50	25	1	3397.608481	325	10.45417994
vgg19	50	1	3479.816844	500	6.959633687
model name	gpu resource	batchsize	total latency	real exec times	avg latency
densenet201	10	4	3579.949432	33	108.4833161
resnet50	25	4	3489.575092	151	23.10976882
vgg19	50	1	3555.150338	500	7.110300675
model name	gpu resource	batchsize	total latency	real exec times	avg latency
densenet201	10	4	3668.568855	33	111.1687532
resnet50	25	8	3489.713348	91	38.34849833
vgg19	50	1	3606.41625	500	7.2128325
model name	gpu resource	batchsize	total latency	real exec times	avg latency
densenet201	10	4	3821.850883	33	115.8136631
resnet50	25	16	3592.517799	58	61.93996206
vgg19	50	1	3758.296383	500	7.516592766
model name	gpu resource	batchsize	total latency	real exec times	avg latency
densenet201	10	4	4958.249481	51	97.22057806
resnet50	25	1	4818.834745	500	9.637669491
vgg19	50	4	4971.143978	219	22.69928757
model name	gpu resource	batchsize	total latency	real exec times	avg latency
densenet201	10	4	10915.0855	108	101.0656065
resnet50	25	4	10781.29878	500	21.56259755
vgg19	50	4	10963.32696	474	23.12938177
model name	gpu resource	batchsize	total latency	real exec times	avg latency
densenet201	10	4	11669.7632	113	103.2722407
resnet50	25	8	11579.39701	322	35.96086028
vgg19	50	4	11724.0312	500	23.4480624
model name	gpu resource	batchsize	total latency	real exec times	avg latency
densenet201	10	4	12048.49458	111	108.5449962
resnet50	25	16	11915.73062	203	58.6981804
vgg19	50	4	12107.92662	500	24.21585323
model name	gpu resource	batchsize	total latency	real exec times	avg latency
densenet201	10	4	5245.002541	51	102.8431871
resnet50	25	1	5102.850749	500	10.2057015
vgg19	50	8	5245.920124	132	39.74181912
model name	gpu resource	batchsize	total latency	real exec times	avg latency
densenet201	10	4	11490.30293	108	106.3916938
resnet50	25	4	11331.41534	500	22.66283068
vgg19	50	8	11540.00676	284	40.63382663
model name	gpu resource	batchsize	total latency	real exec times	avg latency
densenet201	10	4	18943.8298	174	108.872585
resnet50	25	8	18847.68438	500	37.69536877
vgg19	50	8	19099.92456	462	41.34182805
model name	gpu resource	batchsize	total latency	real exec times	avg latency
densenet201	10	4	21287.98583	186	114.4515367
resnet50	25	16	21235.03565	345	61.55082797
vgg19	50	8	21444.21896	500	42.88843793
model name	gpu resource	batchsize	total latency	real exec times	avg latency
densenet201	10	4	5643.565437	51	110.6581458
resnet50	25	1	5490.731032	500	10.98146206
vgg19	50	16	5656.602364	112	50.50537825
model name	gpu resource	batchsize	total latency	real exec times	avg latency
densenet201	10	4	12326.68067	107	115.2026231
resnet50	25	4	12176.04532	500	24.35209065
vgg19	50	16	12365.07676	238	51.95410401
model name	gpu resource	batchsize	total latency	real exec times	avg latency
densenet201	10	4	20350.69362	172	118.3179862
resnet50	25	8	20188.40088	500	40.37680176
vgg19	50	16	20470.98697	386	53.033645
model name	gpu resource	batchsize	total latency	real exec times	avg latency
densenet201	10	4	27421.36221	220	124.6425555
resnet50	25	16	27312.55262	414	65.97234933
vgg19	50	16	27563.61282	500	55.12722563
model name	gpu resource	batchsize	total latency	real exec times	avg latency
